Binomial.1.2,pre_domestic_name,k_medoid_herbivore,Order.1.2,Family.1.2,Mass.g,Mass.Method,Mass.Source,Mass.Comparison,Mass.Comparison.Source,guild,Diet.Graminoids,Diet.Browse.Fruit,Diet.Meat_median,Browsing.Grazing.Method,Browsing.Grazing.Source,Browsing.Grazing.Notes,Fermentation.Type,Inferred.Fermentation.Type,Inferred.Fermentation.Efficiency,Fermentation.Type.Method,Fermentation.Type.Source,Fermentation.Type.Notes,Foraging.Aquatic,Foraging.Terrestrial,Foraging.Arboreal,Foraging.Stratum.Source,Foraging.Stratum.Notes,Food.Handling,Food.Handling.Source,Foot.Type,Foot.Type.Coarse,Foot.Type.Notes,Foot.Type.Source,Diet.Seed,Diet.Fruit,Diet.Nectar,Diet.Root,Herd.Size,Herd.Size.Notes,Herd.Size.Source,Digging.Rooting,Digging.Rooting.Methods,Digging.Rooting.Notes,Digging.Rooting.Source,Other.Notes
Colobus_angolensis,NA,yes,Primates,Cercopithecidae,14462.2,Reported,Global Ecology and Biogeography 18 :19-29 (2009),NA,NA,browser,0,3,0,Estimated,14,NA,Foregut Non_ruminating,Foregut Non_ruminating,2,Reported Subfamily,"2,3,99",Colobin monkeys appear to be the sole primate group that has developped FG fermentation,0,0,1,14,NA,NA,NA,Plantigrade,soft,,Reported morphology family,0,0,0,0,Gregarious,NA,14,,,,,NA
Colobus_guereza,NA,yes,Primates,Cercopithecidae,16498,Reported,Global Ecology and Biogeography 18 :19-29 (2009),NA,NA,browser,0,3,0,Estimated,14,NA,Foregut Non_ruminating,Foregut Non_ruminating,2,Reported Subfamily,"2,3,99",Colobin monkeys appear to be the sole primate group that has developped FG fermentation,0,0,1,14,NA,NA,NA,Plantigrade,soft,,Kubo et al. 2019,2,3,0,0,Gregarious,NA,14,,,,,NA
Colobus_satanas,NA,yes,Primates,Cercopithecidae,11993.8,Reported,Global Ecology and Biogeography 18 :19-29 (2009),NA,NA,browser,0,3,0,Estimated,14,NA,Foregut Non_ruminating,Foregut Non_ruminating,2,Reported Subfamily,"2,3,99",Colobin monkeys appear to be the sole primate group that has developped FG fermentation,0,0,1,14,NA,NA,NA,Plantigrade,soft,,Kubo et al. 2019,3,3,0,0,Gregarious,NA,14,,,,,NA
Colobus_vellerosus,NA,yes,Primates,Cercopithecidae,11505.2,Reported,Global Ecology and Biogeography 18 :19-29 (2009),NA,NA,browser,0,3,0,Estimated,14,NA,Foregut Non_ruminating,Foregut Non_ruminating,2,Reported Subfamily,"2,3,99",Colobin monkeys appear to be the sole primate group that has developped FG fermentation,0,0,1,14,NA,NA,NA,Plantigrade,soft,,Reported morphology family,3,3,0,0,Gregarious,NA,14,,,,,NA
Macaca_assamensis,NA,yes,Primates,Cercopithecidae,12000,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,browser,0,3,1,Estimated,14,NA,Hindgut Colon,Hindgut Colon,1,Reported Family,"2, 3",NA,0,1,1,14,NA,NA,NA,Plantigrade,soft,,Reported morphology family,3,3,0,0,Gregarious,NA,14,,,,,NA
Macaca_fuscata,NA,yes,Primates,Cercopithecidae,10400,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,browser,1,3,1,Estimated,14,NA,Hindgut Colon,Hindgut Colon,1,Reported Family,"2, 3",NA,0,1,1,14,NA,NA,NA,Plantigrade,soft,,Kubo et al. 2019,3,3,0,0,Gregarious,"Groups exceeding 1000 individuals have been reported, though these were provisioned. Hence we do not consider it a natural number",14,,,,,NA
Macaca_munzala,NA,yes,Primates,Cercopithecidae,15000,Reported,Journal of Primatology 73: 458-473 (2011),NA,NA,browser,0,3,0,Estimated,14,NA,Hindgut Colon,Hindgut Colon,1,Reported Family,"2, 3",NA,0,1,1,101,NA,NA,NA,Plantigrade,soft,,Reported morphology family,0,3,0,0,Gregarious,NA,14,,,,,NA
Macaca_sylvanus,NA,yes,Primates,Cercopithecidae,12200,Reported,Fieldiana Zoology 113: 1-58 (2007),NA,NA,browser,0,3,1,Estimated,14,NA,Hindgut Colon,Hindgut Colon,1,Reported Family,"2, 3",NA,0,1,1,14,NA,NA,NA,Plantigrade,soft,,Kubo et al. 2019,0,3,0,0,Gregarious,NA,14,,,,,NA
Macaca_thibetana,NA,yes,Primates,Cercopithecidae,12000,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,browser,0,3,1,Estimated,14,NA,Hindgut Colon,Hindgut Colon,1,Reported Family,"2, 3",NA,0,1,0,14,NA,NA,NA,Plantigrade,soft,,Kubo et al. 2019,2,3,0,0,Gregarious,NA,14,,,,,NA
Mandrillus_leucophaeus,NA,yes,Primates,Cercopithecidae,15000,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,omnivore,1,3,2,Estimated,14,NA,Hindgut Colon,Hindgut Colon,1,Reported Family,"2, 3",NA,0,1,1,14,NA,NA,NA,Plantigrade,soft,,Kubo et al. 2019,3,3,0,0,Mega-groups,NA,"14,16",,,,,NA
Mandrillus_sphinx,NA,yes,Primates,Cercopithecidae,18249.9,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,omnivore,0,3,2,Estimated,14,NA,Hindgut Colon,Hindgut Colon,1,Reported Family,"2, 3",NA,0,1,0,14,NA,NA,NA,Plantigrade,soft,,Kubo et al. 2019,3,3,0,0,Gregarious,NA,14,,,,,NA
Papio_anubis,NA,yes,Primates,Cercopithecidae,28329.2,Reported,Global Ecology and Biogeography 18 :19-29 (2009),NA,NA,omnivore,2,3,3,Estimated,14,NA,Hindgut Colon,Hindgut Colon,1,Reported Family,"2, 3",NA,0,1,0,14,NA,NA,NA,Plantigrade,soft,,Kubo et al. 2019,0,3,0,0,Mega-groups,NA,14,,,,,NA
Papio_cynocephalus,NA,yes,Primates,Cercopithecidae,19484,Reported,Global Ecology and Biogeography 18 :19-29 (2009),NA,NA,omnivore,3,3,2,Estimated,14,NA,Hindgut Colon,Hindgut Colon,1,Reported Family,"2, 3",NA,0,1,0,14,NA,NA,NA,Plantigrade,soft,,Kubo et al. 2019,3,3,0,3,Gregarious,NA,14,Rooting,,,14,NA
Papio_hamadryas,NA,yes,Primates,Cercopithecidae,14972.2,Reported,Global Ecology and Biogeography 18 :19-29 (2009),NA,NA,omnivore,3,3,2,Estimated,14,NA,Hindgut Colon,Hindgut Colon,1,Reported Family,"2, 3",NA,0,1,0,14,NA,NA,NA,Plantigrade,soft,,Kubo et al. 2019,3,3,0,3,Gregarious,NA,14,Rooting,,,14,NA
Papio_kindae,NA,yes,Primates,Cercopithecidae,13000,Reported,"Wilson, D. E., et al., editors. 2013. Handbook of the Mammals of the World: 3. Primates. First edition. Lynx Edicions, Barcelona.",NA,NA,omnivore,3,3,2,Estimated,NA,NA,Hindgut Colon,Hindgut Colon,1,Reported Family,"2, 3",NA,0,1,0,14,NA,NA,NA,Plantigrade,soft,,Reported morphology family,3,3,0,3,Gregarious,NA,14,Rooting,,,14,NA
Papio_papio,NA,yes,Primates,Cercopithecidae,15500.2,Reported,Global Ecology and Biogeography 18 :19-29 (2009),NA,NA,omnivore,2,3,2,Estimated,14,NA,Hindgut Colon,Hindgut Colon,1,Reported Family,"2, 3",NA,0,1,0,14,NA,NA,NA,Plantigrade,soft,,Kubo et al. 2019,3,3,0,3,Gregarious,NA,14,Rooting,,,14,NA
Papio_ursinus,NA,yes,Primates,Cercopithecidae,27939.1,Reported,Global Ecology and Biogeography 18 :19-29 (2009),NA,NA,omnivore,3,3,2,Estimated,14,NA,Hindgut Colon,Hindgut Colon,1,Reported Family,"2, 3",NA,0,1,0,14,NA,NA,NA,Plantigrade,soft,,Kubo et al. 2019,3,3,0,3,Gregarious,NA,14,Rooting,,,14,NA
Piliocolobus_bouvieri,NA,yes,Primates,Cercopithecidae,10334.2,Imputed,PHYLACINE 1.2,NA,NA,browser,0,3,0,Estimated,14,NA,Foregut Non_ruminating,Foregut Non_ruminating,2,Reported Subfamily,"2,3,99",Colobin monkeys appear to be the sole primate group that has developed FG fermentation,0,0,1,14,NA,NA,NA,Plantigrade,soft,,Reported morphology family,2,3,0,0,Gregarious,NA,extrapolated.genus.mode,,,,,NA
Piliocolobus_epieni,NA,yes,Primates,Cercopithecidae,10301.5,Imputed,PHYLACINE 1.2,NA,NA,browser,0,3,0,Estimated,14,NA,Foregut Non_ruminating,Foregut Non_ruminating,2,Reported Subfamily,"2,3,99",Colobin monkeys appear to be the sole primate group that has developed FG fermentation,0,0,1,14,NA,NA,NA,Plantigrade,soft,,Reported morphology family,2,0,0,0,Gregarious,NA,14,,,,,NA
Piliocolobus_oustaleti,NA,yes,Primates,Cercopithecidae,10350,Reported,"Wilson, D. E., et al., editors. 2013. Handbook of the Mammals of the World: 3. Primates. First edition. Lynx Edicions, Barcelona.",NA,NA,browser,0,3,0,Estimated,14,NA,Foregut Non_ruminating,Foregut Non_ruminating,2,Reported Subfamily,"2,3,99",Colobin monkeys appear to be the sole primate group that has developed FG fermentation,0,0,1,14,NA,NA,NA,Plantigrade,soft,,Reported morphology family,2,3,0,0,Gregarious,NA,14,,,,,NA
Piliocolobus_pennantii,NA,yes,Primates,Cercopithecidae,10896,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,browser,0,3,0,Estimated,14,NA,Foregut Non_ruminating,Foregut Non_ruminating,2,Reported Subfamily,"2,3,99",Colobin monkeys appear to be the sole primate group that has developed FG fermentation,0,0,1,14,NA,NA,NA,Plantigrade,soft,,Reported morphology family,2,0,0,0,Gregarious,NA,14,,,,,NA
Rhinopithecus_brelichi,NA,yes,Primates,Cercopithecidae,11500,Reported,"Smith AT, Xie Y, Hoffmann RS, Lunde D, MacKinnon J, Wilson DE, Wozencraft WD. A Guide to the Mammals of China (2008)",NA,NA,browser,0,3,0,Estimated,14,NA,Foregut Non_ruminating,Foregut Non_ruminating,2,Reported Subfamily,"2,3,99",Colobin monkeys appear to be the sole primate group that has developed FG fermentation,0,1,1,14,NA,NA,NA,Plantigrade,soft,,Reported morphology genus,3,3,0,0,Mega-groups,"While the source says 'over 400' individuals, most sources agree that aggregation is common for this species, hence we call it megagroup despite not finding source for more than 500 species","14, 90",,,,,NA
Rhinopithecus_roxellana,NA,yes,Primates,Cercopithecidae,12125,Reported,"Smith AT, Xie Y, Hoffmann RS, Lunde D, MacKinnon J, Wilson DE, Wozencraft WD. A Guide to the Mammals of China (2008)",NA,NA,browser,0,3,0,Estimated,14,NA,Foregut Non_ruminating,Foregut Non_ruminating,2,Reported Subfamily,"2,3,99",Colobin monkeys appear to be the sole primate group that has developed FG fermentation,0,1,1,14,NA,NA,NA,Plantigrade,soft,,Kubo et al. 2019,2,2,0,0,Mega-groups,NA,14,,,,,NA
Rhinopithecus_strykeri,NA,yes,Primates,Cercopithecidae,11250,Reported,"Wilson, D. E., et al., editors. 2013. Handbook of the Mammals of the World: 3. Primates. First edition. Lynx Edicions, Barcelona.",NA,NA,browser,0,3,0,Estimated,14,NA,Foregut Non_ruminating,Foregut Non_ruminating,2,Reported Subfamily,"2,3,99",Colobin monkeys appear to be the sole primate group that has developed FG fermentation,0,1,1,14,NA,NA,NA,Plantigrade,soft,,Reported morphology genus,0,0,0,0,Gregarious,NA,14,,,,,NA
Rungwecebus_kipunji,NA,yes,Primates,Cercopithecidae,13000,Reported,Science 308: 1161-1164 (2005),NA,NA,browser,1,3,1,Estimated,14,NA,Hindgut Colon,Hindgut Colon,1,Reported Family,"2, 3",NA,0,1,1,14,NA,NA,NA,Plantigrade,soft,,Reported morphology family,1,3,0,0,Gregarious,NA,14,,,,,NA
Semnopithecus_ajax,NA,yes,Primates,Cercopithecidae,20150,Reported,"Wilson, D. E., et al., editors. 2013. Handbook of the Mammals of the World: 3. Primates. First edition. Lynx Edicions, Barcelona.",NA,NA,browser,0,3,0,Imputed,NA,Handbook of the mammals of the worlds(source 14) says that the diet should be similar to that of S. hector,Foregut Non_ruminating,Foregut Non_ruminating,2,Reported Subfamily,"2,3,99",Colobin monkeys appear to be the sole primate group that has developed FG fermentation,0,1,0,14,NA,NA,NA,Plantigrade,soft,,Reported morphology genus,0,0,0,0,Gregarious,NA,91,,,,,NA
Semnopithecus_dussumieri,NA,yes,Primates,Cercopithecidae,13100,Reported,"Mittermeier RA, Rylands AB,  Wilson DE Handbook of the Mammals of the World - Volume 3 (2013) (as S. hypoleucus northern form)",NA,NA,browser,0,3,0,Imputed,NA,NA,Foregut Non_ruminating,Foregut Non_ruminating,2,Reported Subfamily,"2,3,99",Colobin monkeys appear to be the sole primate group that has developed FG fermentation,0,1,0,EltonTraits1.0,NA,NA,NA,Plantigrade,soft,,Reported morphology genus,0,0,0,0,Gregarious,NA,extrapolated.genus.mode,,,,,NA
Semnopithecus_entellus,NA,yes,Primates,Cercopithecidae,14500,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,browser,1,3,0,Estimated,14,NA,Foregut Non_ruminating,Foregut Non_ruminating,2,Reported Subfamily,"2,3,99",Colobin monkeys appear to be the sole primate group that has developed FG fermentation,0,1,0,14,NA,NA,NA,Plantigrade,soft,,Kubo et al. 2019,0,0,0,0,Gregarious,NA,14,,,,,NA
Semnopithecus_hector,NA,yes,Primates,Cercopithecidae,17350,Reported,"Mittermeier RA, Rylands AB,  Wilson DE Handbook of the Mammals of the World - Volume 3 (2013)",NA,NA,browser,0,3,0,Estimated,14,NA,Foregut Non_ruminating,Foregut Non_ruminating,2,Reported Subfamily,"2,3,99",Colobin monkeys appear to be the sole primate group that has developed FG fermentation,0,1,1,14,NA,NA,NA,Plantigrade,soft,,Reported morphology genus,0,0,0,0,Gregarious,NA,14,,,,,NA
Semnopithecus_priam,NA,yes,Primates,Cercopithecidae,12450,Reported,"Mittermeier RA, Rylands AB,  Wilson DE Handbook of the Mammals of the World - Volume 3 (2013)",NA,NA,browser,0,3,0,Estimated,14,NA,Foregut Non_ruminating,Foregut Non_ruminating,2,Reported Subfamily,"2,3,99",Colobin monkeys appear to be the sole primate group that has developed FG fermentation,0,1,0,14,NA,NA,NA,Plantigrade,soft,,Reported morphology genus,0,3,0,0,Gregarious,NA,14,,,,,NA
Semnopithecus_schistaceus,NA,yes,Primates,Cercopithecidae,17350,Reported,"Mittermeier RA, Rylands AB,  Wilson DE Handbook of the Mammals of the World - Volume 3 (2013)",NA,NA,browser,0,3,0,Estimated,14,NA,Foregut Non_ruminating,Foregut Non_ruminating,2,Reported Subfamily,"2,3,99",Colobin monkeys appear to be the sole primate group that has developed FG fermentation,0,1,0,14,NA,NA,NA,Plantigrade,soft,,Reported morphology genus,0,0,0,0,Gregarious,NA,14,,,,,NA
Theropithecus_gelada,NA,yes,Primates,Cercopithecidae,17049.8,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,mixed feeder,3,2,0,Estimated,14,NA,Hindgut Colon,Hindgut Colon,1,Reported Family,"2, 3",NA,0,1,0,14,NA,NA,NA,Plantigrade,soft,,Kubo et al. 2019,3,0,0,3,Mega-groups,NA,14,Rooting,,,14,NA
Trachypithecus_johnii,NA,yes,Primates,Cercopithecidae,11921,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,browser,0,3,0,Estimated,14,NA,Foregut Non_ruminating,Foregut Non_ruminating,2,Reported Subfamily,"2,3,99",Colobin monkeys appear to be the sole primate group that has developed FG fermentation,0,0,1,14,NA,NA,NA,Plantigrade,soft,,Kubo et al. 2019,2,0,0,0,Gregarious,NA,14,,,,,NA
Trachypithecus_pileatus,NA,yes,Primates,Cercopithecidae,11450,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,browser,0,3,0,Estimated,14,NA,Foregut Non_ruminating,Foregut Non_ruminating,2,Reported Subfamily,"2,3,99",Colobin monkeys appear to be the sole primate group that has developed FG fermentation,0,0,1,14,NA,NA,NA,Plantigrade,soft,,Kubo et al. 2019,0,3,0,0,Gregarious,NA,14,,,,,NA
Trachypithecus_shortridgei,NA,yes,Primates,Cercopithecidae,28500,Reported,"Smith AT, Xie Y, Hoffmann RS, Lunde D, MacKinnon J, Wilson DE, Wozencraft WD. A Guide to the Mammals of China (2008)",NA,NA,browser,0,3,0,Imputed,NA,NA,Foregut Non_ruminating,Foregut Non_ruminating,2,Reported Subfamily,"2,3,99",Colobin monkeys appear to be the sole primate group that has developed FG fermentation,0,0,1,14,NA,NA,NA,Plantigrade,soft,,Reported morphology genus,0,0,0,0,Gregarious,NA,91,,,,,NA
Daubentonia_robustus,NA,yes,Primates,Daubentoniidae,14000,Reported,"Werdelin L & Sanders WJ (eds) Cenozoic Mammals of Africa (2010). Subfossil Lemurs of Madagascar Godfrey LR, Jungers WL, Burney DA",NA,NA,omnivore,0,3,2,Estimated Expert Species,"Godfrey, L. R., Semprebon, G. M., Jungers, W. L., Sutherland, M. R., Simons, E. L., Solounias, N., & Solouniase, N. (2004). Dental use wear in extinct lemurs: evidence of diet and niche differentiation. Journal of Human Evolution, 47(3), 145â€“169. https://doi.org/10.1016/j.jhevol.2004.06.003",,Hindgut Caecum,Hindgut Caecum,2,Reported Genus,Hume 2002,Extant Daubentonia are caecum fermenters,0,0,1,Godfrey et al. 2004,NA,NA,Incisor + hands,Plantigrade,soft,,Reported morphology order,3,3,NA,NA,Solitary/pairs,NA,extrapolated.genus.mode,,,,,NA
Gorilla_beringei,NA,yes,Primates,Hominidae,130000,Reported,Journal of Human Evolution 32: 523-559 (2002),NA,NA,browser,0,3,0,Estimated,14,NA,Hindgut Colon,Hindgut Colon,1,Reported Family,"2, 3",NA,0,1,1,14,NA,NA,NA,Plantigrade,soft,,Kubo et al. 2019,0,3,0,0,Gregarious,NA,14,,,,,NA
Gorilla_gorilla,NA,yes,Primates,Hominidae,120950,Reported,Journal of Human Evolution 32: 523-559 (2002),NA,NA,browser,0,3,0,Estimated,14,NA,Hindgut Colon,Hindgut Colon,1,Reported Family,"2, 3",NA,0,1,1,14,NA,NA,NA,Plantigrade,soft,,Kubo et al. 2019,0,3,0,0,Gregarious,NA,14,,,,,NA
Pan_paniscus,NA,yes,Primates,Hominidae,34000.1,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,browser,0,3,1,Estimated,14,NA,Hindgut Colon,Hindgut Colon,1,Reported Family,"2, 3",NA,0,1,1,14,NA,NA,NA,Plantigrade,soft,,Kubo et al. 2019,2,3,0,0,Gregarious,NA,14,,,,,NA
Pan_troglodytes,NA,yes,Primates,Hominidae,42500,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,browser,0,3,1,Estimated,14,NA,Hindgut Colon,Hindgut Colon,1,Reported Family,"2, 3",NA,0,1,1,14,NA,NA,NA,Plantigrade,soft,,Kubo et al. 2019,2,3,0,0,Gregarious,NA,14,,,,,NA
Pongo_abelii,NA,yes,Primates,Hominidae,56750,Reported,Journal of Human Evolution 32: 523-559 (2002),NA,NA,omnivore,0,3,2,Estimated,14,NA,Hindgut Colon,Hindgut Colon,1,Reported Family,"2, 3",NA,0,0,1,14,NA,NA,NA,Plantigrade,soft,,Kubo et al. 2019,0,3,0,0,Solitary/pairs,NA,14,,,,,NA
Pongo_pygmaeus,NA,yes,Primates,Hominidae,57150,Reported,Journal of Human Evolution 32: 523-559 (2002),NA,NA,omnivore,0,3,2,Estimated,14,NA,Hindgut Colon,Hindgut Colon,1,Reported Family,"2, 3",NA,0,0,1,14,NA,NA,NA,Plantigrade,soft,,Kubo et al. 2019,0,3,0,0,Solitary/pairs,NA,14,,,,,NA
Symphalangus_syndactylus,NA,yes,Primates,Hylobatidae,10000,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,browser,0,3,1,Estimated,14,NA,Hindgut Colon,Hindgut Colon,1,Reported Family,2,NA,0,0,1,14,NA,NA,NA,Plantigrade,soft,,Kubo et al. 2019,0,3,0,0,Gregarious,NA,14,,,,,NA
